species_folder,images
02106_Animalia_Arthropoda_Insecta_Lepidoptera_Pieridae_Zerene_cesonia,60
02107_Animalia_Arthropoda_Insecta_Lepidoptera_Plutellidae_Plutella_xylostella,60
02108_Animalia_Arthropoda_Insecta_Lepidoptera_Psychidae_Psyche_casta,60
02109_Animalia_Arthropoda_Insecta_Lepidoptera_Psychidae_Thyridopteryx_ephemeraeformis,60
02110_Animalia_Arthropoda_Insecta_Lepidoptera_Pterophoridae_Emmelina_monodactyla,60
02111_Animalia_Arthropoda_Insecta_Lepidoptera_Pterophoridae_Hellinsia_homodactylus,60
02112_Animalia_Arthropoda_Insecta_Lepidoptera_Pterophoridae_Pterophorus_pentadactyla,60
02113_Animalia_Arthropoda_Insecta_Lepidoptera_Pterophoridae_Sphenarches_anisodactylus,60
02114_Animalia_Arthropoda_Insecta_Lepidoptera_Pyralidae_Aglossa_pinguinalis,60
02115_Animalia_Arthropoda_Insecta_Lepidoptera_Pyralidae_Aphomia_sociella,60
02116_Animalia_Arthropoda_Insecta_Lepidoptera_Pyralidae_Arta_olivalis,60
02117_Animalia_Arthropoda_Insecta_Lepidoptera_Pyralidae_Arta_statalis,60
02118_Animalia_Arthropoda_Insecta_Lepidoptera_Pyralidae_Clydonopteron_sacculana,60
02119_Animalia_Arthropoda_Insecta_Lepidoptera_Pyralidae_Endotricha_flammealis,60
02120_Animalia_Arthropoda_Insecta_Lepidoptera_Pyralidae_Endotricha_mesenterialis,60
02121_Animalia_Arthropoda_Insecta_Lepidoptera_Pyralidae_Endotricha_pyrosalis,60
02122_Animalia_Arthropoda_Insecta_Lepidoptera_Pyralidae_Epipaschia_superatalis,60
02123_Animalia_Arthropoda_Insecta_Lepidoptera_Pyralidae_Eulogia_ochrifrontella,60
02124_Animalia_Arthropoda_Insecta_Lepidoptera_Pyralidae_Galasa_nigrinodis,60
02125_Animalia_Arthropoda_Insecta_Lepidoptera_Pyralidae_Galleria_mellonella,60
02126_Animalia_Arthropoda_Insecta_Lepidoptera_Pyralidae_Hypsopygia_binodulalis,60
02127_Animalia_Arthropoda_Insecta_Lepidoptera_Pyralidae_Hypsopygia_costalis,60
02128_Animalia_Arthropoda_Insecta_Lepidoptera_Pyralidae_Hypsopygia_olinalis,60
02129_Animalia_Arthropoda_Insecta_Lepidoptera_Pyralidae_Moodna_ostrinella,60
02130_Animalia_Arthropoda_Insecta_Lepidoptera_Pyralidae_Oncocera_semirubella,60
02131_Animalia_Arthropoda_Insecta_Lepidoptera_Pyralidae_Plodia_interpunctella,60
02132_Animalia_Arthropoda_Insecta_Lepidoptera_Pyralidae_Pococera_asperatella,60
02133_Animalia_Arthropoda_Insecta_Lepidoptera_Pyralidae_Pyralis_farinalis,60
02134_Animalia_Arthropoda_Insecta_Lepidoptera_Pyralidae_Spectrotrota_fimbrialis,60
02135_Animalia_Arthropoda_Insecta_Lepidoptera_Pyralidae_Synaphe_punctalis,60
02136_Animalia_Arthropoda_Insecta_Lepidoptera_Pyralidae_Tosale_oviplagalis,60
02137_Animalia_Arthropoda_Insecta_Lepidoptera_Riodinidae_Abisara_echerius,60
02138_Animalia_Arthropoda_Insecta_Lepidoptera_Riodinidae_Apodemia_virgulti,60
02139_Animalia_Arthropoda_Insecta_Lepidoptera_Riodinidae_Calephelis_nemesis,60
02140_Animalia_Arthropoda_Insecta_Lepidoptera_Riodinidae_Calephelis_virginiensis,60
02141_Animalia_Arthropoda_Insecta_Lepidoptera_Riodinidae_Caria_ino,60
02142_Animalia_Arthropoda_Insecta_Lepidoptera_Riodinidae_Emesis_emesia,60
02143_Animalia_Arthropoda_Insecta_Lepidoptera_Riodinidae_Hamearis_lucina,60
02144_Animalia_Arthropoda_Insecta_Lepidoptera_Riodinidae_Melanis_cephise,60
02145_Animalia_Arthropoda_Insecta_Lepidoptera_Riodinidae_Melanis_pixe,60
02146_Animalia_Arthropoda_Insecta_Lepidoptera_Riodinidae_Rhetus_arcius,60
02147_Animalia_Arthropoda_Insecta_Lepidoptera_Riodinidae_Zemeros_flegyas,60
02148_Animalia_Arthropoda_Insecta_Lepidoptera_Saturniidae_Actias_luna,60
02149_Animalia_Arthropoda_Insecta_Lepidoptera_Saturniidae_Anisota_senatoria,60
02150_Animalia_Arthropoda_Insecta_Lepidoptera_Saturniidae_Anisota_stigma,60
02151_Animalia_Arthropoda_Insecta_Lepidoptera_Saturniidae_Anisota_virginiensis,60
02152_Animalia_Arthropoda_Insecta_Lepidoptera_Saturniidae_Antheraea_polyphemus,60
02153_Animalia_Arthropoda_Insecta_Lepidoptera_Saturniidae_Automeris_io,60
02154_Animalia_Arthropoda_Insecta_Lepidoptera_Saturniidae_Callosamia_angulifera,60
02155_Animalia_Arthropoda_Insecta_Lepidoptera_Saturniidae_Callosamia_promethea,60
02156_Animalia_Arthropoda_Insecta_Lepidoptera_Saturniidae_Citheronia_regalis,60
02157_Animalia_Arthropoda_Insecta_Lepidoptera_Saturniidae_Coloradia_pandora,60
02158_Animalia_Arthropoda_Insecta_Lepidoptera_Saturniidae_Dryocampa_rubicunda,60
02159_Animalia_Arthropoda_Insecta_Lepidoptera_Saturniidae_Eacles_imperialis,60
02160_Animalia_Arthropoda_Insecta_Lepidoptera_Saturniidae_Hemileuca_eglanterina,60
02161_Animalia_Arthropoda_Insecta_Lepidoptera_Saturniidae_Hemileuca_maia,60
02162_Animalia_Arthropoda_Insecta_Lepidoptera_Saturniidae_Hyalophora_cecropia,60
02163_Animalia_Arthropoda_Insecta_Lepidoptera_Saturniidae_Hyalophora_columbia,60
02164_Animalia_Arthropoda_Insecta_Lepidoptera_Saturniidae_Hyalophora_euryalus,60
02165_Animalia_Arthropoda_Insecta_Lepidoptera_Saturniidae_Opodiphthera_eucalypti,60
02166_Animalia_Arthropoda_Insecta_Lepidoptera_Saturniidae_Saturnia_pavonia,60
02167_Animalia_Arthropoda_Insecta_Lepidoptera_Saturniidae_Saturnia_pyri,60
02168_Animalia_Arthropoda_Insecta_Lepidoptera_Scythrididae_Scythris_trivinctella,60
02169_Animalia_Arthropoda_Insecta_Lepidoptera_Sesiidae_Melittia_cucurbitae,60
02170_Animalia_Arthropoda_Insecta_Lepidoptera_Sesiidae_Synanthedon_acerni,60
02171_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Acherontia_atropos,60
02172_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Agrius_cingulata,60
02173_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Agrius_convolvuli,60
02174_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Amorpha_juglandis,60
02175_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Amphion_floridensis,60
02176_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Ceratomia_amyntor,60
02177_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Ceratomia_catalpae,60
02178_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Ceratomia_undulosa,60
02179_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Daphnis_nerii,60
02180_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Darapsa_choerilus,60
02181_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Darapsa_myron,60
02182_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Deidamia_inscriptum,60
02183_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Deilephila_elpenor,60
02184_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Deilephila_porcellus,60
02185_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Dolba_hyloeus,60
02186_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Enyo_lugubris,60
02187_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Erinnyis_ello,60
02188_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Erinnyis_obscura,60
02189_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Eumorpha_achemon,60
02190_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Eumorpha_fasciatus,60
02191_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Eumorpha_pandorus,60
02192_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Eumorpha_satellitia,60
02193_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Eumorpha_vitis,60
02194_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Hemaris_diffinis,60
02195_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Hemaris_fuciformis,60
02196_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Hemaris_thysbe,60
02197_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Hippotion_celerio,60
02198_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Hippotion_scrofa,60
02199_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Hyles_euphorbiae,60
02200_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Hyles_gallii,60
02201_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Hyles_lineata,60
02202_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Laothoe_populi,60
02203_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Lapara_bombycoides,60
02204_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Macroglossum_stellatarum,60
02205_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Manduca_quinquemaculata,60
02206_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Manduca_rustica,60
02207_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Manduca_sexta,60
02208_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Mimas_tiliae,60
02209_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Pachylia_ficus,60
02210_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Pachysphinx_modesta,60
02211_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Paonias_excaecata,60
02212_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Paonias_myops,60
02213_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Pseudosphinx_tetrio,60
02214_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Smerinthus_cerisyi,60
02215_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Smerinthus_jamaicensis,60
02216_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Smerinthus_ocellata,60
02217_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Smerinthus_ophthalmica,60
02218_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Sphecodina_abbottii,60
02219_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Sphinx_chersis,60
02220_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Sphinx_kalmiae,60
02221_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Sphinx_ligustri,60
02222_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Sphinx_pinastri,60
02223_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Sphinx_poecila,60
02224_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Theretra_nessus,60
02225_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Xylophanes_tersa,60
02226_Animalia_Arthropoda_Insecta_Lepidoptera_Thyrididae_Thyris_maculata,60
02227_Animalia_Arthropoda_Insecta_Lepidoptera_Thyrididae_Thyris_sepulchralis,60
02228_Animalia_Arthropoda_Insecta_Lepidoptera_Tineidae_Acrolophus_arcanella,60
02229_Animalia_Arthropoda_Insecta_Lepidoptera_Tineidae_Acrolophus_popeanella,60
02230_Animalia_Arthropoda_Insecta_Lepidoptera_Tineidae_Acrolophus_texanella,60
02231_Animalia_Arthropoda_Insecta_Lepidoptera_Tortricidae_Acleris_forsskaleana,60
02232_Animalia_Arthropoda_Insecta_Lepidoptera_Tortricidae_Archips_argyrospila,60
02233_Animalia_Arthropoda_Insecta_Lepidoptera_Tortricidae_Archips_purpurana,60
02234_Animalia_Arthropoda_Insecta_Lepidoptera_Tortricidae_Argyrotaenia_quercifoliana,60
02235_Animalia_Arthropoda_Insecta_Lepidoptera_Tortricidae_Argyrotaenia_velutinana,60
02236_Animalia_Arthropoda_Insecta_Lepidoptera_Tortricidae_Cenopis_pettitana,60
02237_Animalia_Arthropoda_Insecta_Lepidoptera_Tortricidae_Cenopis_reticulatana,60
02238_Animalia_Arthropoda_Insecta_Lepidoptera_Tortricidae_Choristoneura_fumiferana,60
02239_Animalia_Arthropoda_Insecta_Lepidoptera_Tortricidae_Choristoneura_rosaceana,60
02240_Animalia_Arthropoda_Insecta_Lepidoptera_Tortricidae_Clepsis_melaleucana,60
02241_Animalia_Arthropoda_Insecta_Lepidoptera_Tortricidae_Clepsis_peritana,60
02242_Animalia_Arthropoda_Insecta_Lepidoptera_Tortricidae_Clepsis_persicana,60
02243_Animalia_Arthropoda_Insecta_Lepidoptera_Tortricidae_Clepsis_virescana,60
02244_Animalia_Arthropoda_Insecta_Lepidoptera_Tortricidae_Coelostathma_discopunctana,60
02245_Animalia_Arthropoda_Insecta_Lepidoptera_Tortricidae_Crocidosema_plebejana,60
02246_Animalia_Arthropoda_Insecta_Lepidoptera_Tortricidae_Cydia_latiferreana,60
02247_Animalia_Arthropoda_Insecta_Lepidoptera_Tortricidae_Cydia_pomonella,60
02248_Animalia_Arthropoda_Insecta_Lepidoptera_Tortricidae_Endothenia_hebesana,60
02249_Animalia_Arthropoda_Insecta_Lepidoptera_Tortricidae_Epiblema_otiosana,60
02250_Animalia_Arthropoda_Insecta_Lepidoptera_Tortricidae_Epiblema_scudderiana,60
02251_Animalia_Arthropoda_Insecta_Lepidoptera_Tortricidae_Epiblema_strenuana,60
02252_Animalia_Arthropoda_Insecta_Lepidoptera_Tortricidae_Epiphyas_postvittana,60
02253_Animalia_Arthropoda_Insecta_Lepidoptera_Tortricidae_Eucopina_tocullionana,60
02254_Animalia_Arthropoda_Insecta_Lepidoptera_Tortricidae_Eucosma_parmatana,60
02255_Animalia_Arthropoda_Insecta_Lepidoptera_Tortricidae_Eumarozia_malachitana,60
02256_Animalia_Arthropoda_Insecta_Lepidoptera_Tortricidae_Gymnandrosoma_punctidiscanum,60
02257_Animalia_Arthropoda_Insecta_Lepidoptera_Tortricidae_Isotenes_miserana,60
02258_Animalia_Arthropoda_Insecta_Lepidoptera_Tortricidae_Pandemis_limitata,60
02259_Animalia_Arthropoda_Insecta_Lepidoptera_Tortricidae_Platynota_exasperatana,60
02260_Animalia_Arthropoda_Insecta_Lepidoptera_Tortricidae_Platynota_flavedana,60
02261_Animalia_Arthropoda_Insecta_Lepidoptera_Tortricidae_Platynota_idaeusalis,60
02262_Animalia_Arthropoda_Insecta_Lepidoptera_Tortricidae_Platynota_rostrana,60
02263_Animalia_Arthropoda_Insecta_Lepidoptera_Tortricidae_Sparganothis_sulfureana,60
02264_Animalia_Arthropoda_Insecta_Lepidoptera_Tortricidae_Sparganothoides_lentiginosana,60
02265_Animalia_Arthropoda_Insecta_Lepidoptera_Tortricidae_Syndemis_afflictana,60
02266_Animalia_Arthropoda_Insecta_Lepidoptera_Tortricidae_Syricoris_lacunana,60
02267_Animalia_Arthropoda_Insecta_Lepidoptera_Uraniidae_Calledapteryx_dryopterata,60
02268_Animalia_Arthropoda_Insecta_Lepidoptera_Uraniidae_Callizzia_amorata,60
02269_Animalia_Arthropoda_Insecta_Lepidoptera_Uraniidae_Lyssa_zampa,60
02270_Animalia_Arthropoda_Insecta_Lepidoptera_Uraniidae_Micronia_aculeata,60
02271_Animalia_Arthropoda_Insecta_Lepidoptera_Uraniidae_Urania_fulgens,60
02272_Animalia_Arthropoda_Insecta_Lepidoptera_Ypsolophidae_Ypsolopha_dentella,60
02273_Animalia_Arthropoda_Insecta_Lepidoptera_Zygaenidae_Harrisina_americana,60
02274_Animalia_Arthropoda_Insecta_Lepidoptera_Zygaenidae_Pyromorpha_dimidiata,60
02275_Animalia_Arthropoda_Insecta_Lepidoptera_Zygaenidae_Zygaena_filipendulae,60
02276_Animalia_Arthropoda_Insecta_Lepidoptera_Zygaenidae_Zygaena_lonicerae,60
02277_Animalia_Arthropoda_Insecta_Lepidoptera_Zygaenidae_Zygaena_transalpina,60
02278_Animalia_Arthropoda_Insecta_Mantodea_Amelidae_Ameles_spallanzania,60
02279_Animalia_Arthropoda_Insecta_Mantodea_Empusidae_Empusa_pennata,60
02280_Animalia_Arthropoda_Insecta_Mantodea_Eremiaphilidae_Iris_oratoria,60
02281_Animalia_Arthropoda_Insecta_Mantodea_Mantidae_Archimantis_latistyla,60
02282_Animalia_Arthropoda_Insecta_Mantodea_Mantidae_Hierodula_patellifera,60
02283_Animalia_Arthropoda_Insecta_Mantodea_Mantidae_Mantis_religiosa,60
02284_Animalia_Arthropoda_Insecta_Mantodea_Mantidae_Orthodera_ministralis,60
02285_Animalia_Arthropoda_Insecta_Mantodea_Mantidae_Orthodera_novaezealandiae,60
02286_Animalia_Arthropoda_Insecta_Mantodea_Mantidae_Pseudomantis_albofimbriata,60
02287_Animalia_Arthropoda_Insecta_Mantodea_Mantidae_Stagmomantis_carolina,60
02288_Animalia_Arthropoda_Insecta_Mantodea_Mantidae_Stagmomantis_limbata,60
02289_Animalia_Arthropoda_Insecta_Mantodea_Mantidae_Tenodera_sinensis,60
02290_Animalia_Arthropoda_Insecta_Mantodea_Miomantidae_Miomantis_caffra,60
02291_Animalia_Arthropoda_Insecta_Mantodea_Thespidae_Thesprotia_graminis,60
02292_Animalia_Arthropoda_Insecta_Mecoptera_Panorpidae_Panorpa_communis,60
02293_Animalia_Arthropoda_Insecta_Mecoptera_Panorpidae_Panorpa_nuptialis,60
02294_Animalia_Arthropoda_Insecta_Megaloptera_Corydalidae_Chauliodes_pectinicornis,60
02295_Animalia_Arthropoda_Insecta_Megaloptera_Corydalidae_Chauliodes_rastricornis,60
02296_Animalia_Arthropoda_Insecta_Megaloptera_Corydalidae_Corydalus_cornutus,60
02297_Animalia_Arthropoda_Insecta_Neuroptera_Chrysopidae_Chrysopa_oculata,60
02298_Animalia_Arthropoda_Insecta_Neuroptera_Hemerobiidae_Micromus_tasmaniae,60
02299_Animalia_Arthropoda_Insecta_Neuroptera_Mantispidae_Climaciella_brunnea,60
02300_Animalia_Arthropoda_Insecta_Neuroptera_Mantispidae_Dicromantispa_interrupta,60
02301_Animalia_Arthropoda_Insecta_Neuroptera_Mantispidae_Dicromantispa_sayi,60
02302_Animalia_Arthropoda_Insecta_Neuroptera_Mantispidae_Zeugomantispa_minuta,60
02303_Animalia_Arthropoda_Insecta_Neuroptera_Myrmeleontidae_Libelloides_coccajus,60
02304_Animalia_Arthropoda_Insecta_Odonata_Aeshnidae_Adversaeschna_brevistyla,60
02305_Animalia_Arthropoda_Insecta_Odonata_Aeshnidae_Aeshna_canadensis,60
02306_Animalia_Arthropoda_Insecta_Odonata_Aeshnidae_Aeshna_constricta,60
02307_Animalia_Arthropoda_Insecta_Odonata_Aeshnidae_Aeshna_cyanea,60
02308_Animalia_Arthropoda_Insecta_Odonata_Aeshnidae_Aeshna_eremita,60
02309_Animalia_Arthropoda_Insecta_Odonata_Aeshnidae_Aeshna_grandis,60
02310_Animalia_Arthropoda_Insecta_Odonata_Aeshnidae_Aeshna_interrupta,60
02311_Animalia_Arthropoda_Insecta_Odonata_Aeshnidae_Aeshna_juncea,60
02312_Animalia_Arthropoda_Insecta_Odonata_Aeshnidae_Aeshna_mixta,60
02313_Animalia_Arthropoda_Insecta_Odonata_Aeshnidae_Aeshna_palmata,60
02314_Animalia_Arthropoda_Insecta_Odonata_Aeshnidae_Aeshna_tuberculifera,60
02315_Animalia_Arthropoda_Insecta_Odonata_Aeshnidae_Aeshna_umbrosa,60
02316_Animalia_Arthropoda_Insecta_Odonata_Aeshnidae_Aeshna_verticalis,60
02317_Animalia_Arthropoda_Insecta_Odonata_Aeshnidae_Anax_imperator,60
02318_Animalia_Arthropoda_Insecta_Odonata_Aeshnidae_Anax_junius,60
02319_Animalia_Arthropoda_Insecta_Odonata_Aeshnidae_Anax_longipes,60
02320_Animalia_Arthropoda_Insecta_Odonata_Aeshnidae_Anax_parthenope,60
02321_Animalia_Arthropoda_Insecta_Odonata_Aeshnidae_Basiaeschna_janata,60
02322_Animalia_Arthropoda_Insecta_Odonata_Aeshnidae_Boyeria_vinosa,60
02323_Animalia_Arthropoda_Insecta_Odonata_Aeshnidae_Epiaeschna_heros,60
02324_Animalia_Arthropoda_Insecta_Odonata_Aeshnidae_Gomphaeschna_furcillata,60
02325_Animalia_Arthropoda_Insecta_Odonata_Aeshnidae_Nasiaeschna_pentacantha,60
02326_Animalia_Arthropoda_Insecta_Odonata_Aeshnidae_Rhionaeschna_californica,60
02327_Animalia_Arthropoda_Insecta_Odonata_Aeshnidae_Rhionaeschna_multicolor,60
02328_Animalia_Arthropoda_Insecta_Odonata_Aeshnidae_Rhionaeschna_mutata,60
02329_Animalia_Arthropoda_Insecta_Odonata_Argiolestidae_Austroargiolestes_icteromelas,60
02330_Animalia_Arthropoda_Insecta_Odonata_Calopterygidae_Calopteryx_aequabilis,60
02331_Animalia_Arthropoda_Insecta_Odonata_Calopterygidae_Calopteryx_haemorrhoidalis,60
02332_Animalia_Arthropoda_Insecta_Odonata_Calopterygidae_Calopteryx_maculata,60
02333_Animalia_Arthropoda_Insecta_Odonata_Calopterygidae_Calopteryx_splendens,60
02334_Animalia_Arthropoda_Insecta_Odonata_Calopterygidae_Calopteryx_virgo,60
02335_Animalia_Arthropoda_Insecta_Odonata_Calopterygidae_Hetaerina_americana,60
02336_Animalia_Arthropoda_Insecta_Odonata_Calopterygidae_Hetaerina_titia,60
02337_Animalia_Arthropoda_Insecta_Odonata_Calopterygidae_Matrona_cyanoptera,60
02338_Animalia_Arthropoda_Insecta_Odonata_Chlorocyphidae_Heliocypha_perforata,60
02339_Animalia_Arthropoda_Insecta_Odonata_Chlorocyphidae_Libellago_lineata,60
02340_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Agriocnemis_femina,60
02341_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Agriocnemis_pygmaea,60
02342_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Amphiagrion_saucium,60
02343_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Argia_alberta,60
02344_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Argia_apicalis,60
02345_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Argia_bipunctulata,60
02346_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Argia_emma,60
02347_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Argia_fumipennis,60
02348_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Argia_immunda,60
02349_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Argia_moesta,60
02350_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Argia_nahuana,60
02351_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Argia_plana,60
02352_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Argia_sedula,60
02353_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Argia_tibialis,60
02354_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Argia_translata,60
02355_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Argia_vivida,60
02356_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Austroagrion_watsoni,60
02357_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Ceriagrion_auranticum,60
02358_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Ceriagrion_cerinorubellum,60
02359_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Ceriagrion_coromandelianum,60
02360_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Ceriagrion_glabrum,60
02361_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Chromagrion_conditum,60
02362_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Coenagrion_puella,60
02363_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Coenagrion_pulchellum,60
02364_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Coenagrion_resolutum,60
02365_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Enallagma_aspersum,60
02366_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Enallagma_basidens,60
02367_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Enallagma_carunculatum,60
02368_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Enallagma_civile,60
02369_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Enallagma_cyathigerum,60
02370_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Enallagma_divagans,60
02371_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Enallagma_doubledayi,60
02372_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Enallagma_durum,60
02373_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Enallagma_ebrium,60
02374_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Enallagma_exsulans,60
02375_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Enallagma_geminatum,60
02376_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Enallagma_hageni,60
02377_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Enallagma_praevarum,60
02378_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Enallagma_signatum,60
02379_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Enallagma_traviatum,60
02380_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Enallagma_vesperum,60
02381_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Erythromma_najas,60
02382_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Erythromma_viridulum,60
02383_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Ischnura_aurora,60
02384_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Ischnura_cervula,60
02385_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Ischnura_denticollis,60
02386_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Ischnura_elegans,60
02387_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Ischnura_hastata,60
02388_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Ischnura_heterosticta,60
02389_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Ischnura_kellicotti,60
02390_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Ischnura_perparva,60
02391_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Ischnura_posita,60
02392_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Ischnura_ramburii,60
02393_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Ischnura_senegalensis,60
02394_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Ischnura_verticalis,60
02395_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Nehalennia_gracilis,60
02396_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Nehalennia_irene,60
02397_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Pseudagrion_microcephalum,60
02398_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Pseudagrion_pilidorsum,60
02399_Animalia_Arthropoda_Insecta_Odonata_Coenagrionidae_Pyrrhosoma_nymphula,60
